season,week,type,home_team,away_team,home_score,away_score,total,game_id
2017,13,reg,BAL,DET,44,20,64,2017120301
2017,13,reg,BUF,NE,3,23,26,2017120302
2017,13,reg,CHI,SF,14,15,29,2017120303
2017,13,reg,LAC,CLE,19,10,29,2017120310
2017,13,reg,OAK,NYG,24,17,41,2017120312
2017,13,reg,NO,CAR,31,21,52,2017120307
2017,13,reg,ARI,LA,16,32,48,2017120311
2017,13,reg,SEA,PHI,24,10,34,2017120313
2017,13,reg,CIN,PIT,20,23,43,2017120400
2017,14,reg,ATL,NO,20,17,37,2017120700
2017,14,reg,BUF,IND,13,7,20,2017121000
2017,14,reg,NYG,DAL,10,30,40,2017121012
2017,14,reg,TB,DET,21,24,45,2017121007
2017,14,reg,KC,OAK,26,15,41,2017121006
2017,14,reg,HOU,SF,16,26,42,2017121004
2017,14,reg,CLE,GB,21,27,48,2017121003
2017,14,reg,CIN,CHI,7,33,40,2017121002
2017,14,reg,CAR,MIN,31,24,55,2017121001
2017,14,reg,LAC,WAS,30,13,43,2017121010
2017,14,reg,DEN,NYJ,23,0,23,2017121009
2017,14,reg,ARI,TEN,12,7,19,2017121008
2017,14,reg,LA,PHI,35,43,78,2017121011
2017,14,reg,JAX,SEA,30,24,54,2017121005
2017,14,reg,PIT,BAL,39,38,77,2017121013
2017,14,reg,MIA,NE,27,20,47,2017121100
2017,15,reg,IND,DEN,13,25,38,2017121400
2017,15,reg,DET,CHI,20,10,30,2017121600
2017,15,reg,KC,LAC,30,13,43,2017121601
2017,15,reg,JAX,HOU,45,7,52,2017121703
2017,15,reg,CLE,BAL,10,27,37,2017121702
2017,15,reg,CAR,GB,31,24,55,2017121701
2017,15,reg,BUF,MIA,24,16,40,2017121700
2017,15,reg,MIN,CIN,34,7,41,2017121704
2017,15,reg,WAS,ARI,20,15,35,2017121707
2017,15,reg,NYG,PHI,29,34,63,2017121706
2017,15,reg,NO,NYJ,31,19,50,2017121705
2017,15,reg,SEA,LA,7,42,49,2017121708
2017,15,reg,SF,TEN,25,23,48,2017121710
2017,15,reg,PIT,NE,24,27,51,2017121709
2017,15,reg,OAK,DAL,17,20,37,2017121711
2017,15,reg,TB,ATL,21,24,45,2017121800
2017,16,reg,BAL,IND,23,16,39,2017122300
2017,16,reg,GB,MIN,0,16,16,2017122301
2017,16,reg,CIN,DET,26,17,43,2017122402
2017,16,reg,KC,MIA,29,13,42,2017122403
2017,16,reg,NE,BUF,37,16,53,2017122404
2017,16,reg,CHI,CLE,20,3,23,2017122401
2017,16,reg,CAR,TB,22,19,41,2017122400
2017,16,reg,NO,ATL,23,13,36,2017122405
2017,16,reg,WAS,DEN,27,11,38,2017122408
2017,16,reg,TEN,LA,23,27,50,2017122407
2017,16,reg,NYJ,LAC,7,14,21,2017122406
2017,16,reg,SF,JAX,44,33,77,2017122409
2017,16,reg,DAL,SEA,12,21,33,2017122411
2017,16,reg,ARI,NYG,23,0,23,2017122410
2017,16,reg,HOU,PIT,6,34,40,2017122500
2017,16,reg,PHI,OAK,19,10,29,2017122501
2017,17,reg,NYG,WAS,18,10,28,2017123107
2017,17,reg,NE,NYJ,26,6,32,2017123106
2017,17,reg,MIN,CHI,23,10,33,2017123105
2017,17,reg,DET,GB,35,11,46,2017123102
2017,17,reg,IND,HOU,22,13,35,2017123103
2017,17,reg,PIT,CLE,28,24,52,2017123109
2017,17,reg,PHI,DAL,0,6,6,2017123108
2017,17,reg,LA,SF,13,34,47,2017123114
2017,17,reg,LAC,OAK,30,10,40,2017123113
2017,17,reg,DEN,KC,24,27,51,2017123112
2017,17,reg,TEN,JAX,15,10,25,2017123111
2017,17,reg,TB,NO,31,24,55,2017123110
2017,17,reg,MIA,BUF,16,22,38,2017123104
2017,17,reg,SEA,ARI,24,26,50,2017123115
2017,17,reg,ATL,CAR,22,10,32,2017123100
2017,17,reg,BAL,CIN,27,31,58,2017123101
2017,18,post,KC,TEN,21,22,43,2018010600
2017,18,post,LA,ATL,13,26,39,2018010601
2017,18,post,JAX,BUF,10,3,13,2018010700
2017,18,post,NO,CAR,31,26,57,2018010701
2017,18,post,PHI,ATL,15,10,25,2018011300
2017,18,post,NE,TEN,35,14,49,2018011301
2017,18,post,PIT,JAX,42,45,87,2018011400
2017,18,post,MIN,NO,29,24,53,2018011401
2017,18,post,NE,JAX,24,20,44,2018012100
2017,18,post,PHI,MIN,38,7,45,2018012101
2017,18,post,APR,NPR,24,23,47,2018012800
2017,18,post,NE,PHI,33,41,74,2018020400
2018,1,reg,PHI,ATL,18,12,30,2018090600
2018,1,reg,BAL,BUF,47,3,50,2018090900
2018,1,reg,NYG,JAX,15,20,35,2018090907
2018,1,reg,NO,TB,40,48,88,2018090906
2018,1,reg,NE,HOU,27,20,47,2018090905
2018,1,reg,MIN,SF,24,16,40,2018090904
2018,1,reg,MIA,TEN,27,20,47,2018090903
2018,1,reg,IND,CIN,23,34,57,2018090902
2018,1,reg,CLE,PIT,21,21,42,2018090901
2018,1,reg,LAC,KC,28,38,66,2018090908
2018,1,reg,DEN,SEA,27,24,51,2018090911
2018,1,reg,CAR,DAL,16,8,24,2018090910
2018,1,reg,ARI,WAS,6,24,30,2018090909
2018,1,reg,GB,CHI,24,23,47,2018090912
2018,1,reg,DET,NYJ,17,48,65,2018091000
2018,1,reg,OAK,LA,13,33,46,2018091001
2018,2,reg,CIN,BAL,34,23,57,2018091300
2018,2,reg,ATL,CAR,31,24,55,2018091600
2018,2,reg,WAS,IND,9,21,30,2018091608
2018,2,reg,TEN,HOU,20,17,37,2018091607
2018,2,reg,TB,PHI,27,21,48,2018091606
2018,2,reg,PIT,KC,37,42,79,2018091605
2018,2,reg,NYJ,MIA,12,20,32,2018091604
2018,2,reg,BUF,LAC,20,31,51,2018091601
2018,2,reg,GB,MIN,29,29,58,2018091602
2018,2,reg,NO,CLE,21,18,39,2018091603
2018,2,reg,SF,DET,30,27,57,2018091610
2018,2,reg,LA,ARI,34,0,34,2018091609
2018,2,reg,JAX,NE,31,20,51,2018091612
2018,2,reg,DEN,OAK,20,19,39,2018091611
2018,2,reg,DAL,NYG,20,13,33,2018091613
2018,2,reg,CHI,SEA,24,17,41,2018091700
2018,3,reg,CLE,NYJ,21,17,38,2018092000
2018,3,reg,ATL,NO,37,43,80,2018092300
2018,3,reg,WAS,GB,31,17,48,2018092309
2018,3,reg,PHI,IND,20,16,36,2018092308
2018,3,reg,MIN,BUF,6,27,33,2018092307
2018,3,reg,MIA,OAK,28,20,48,2018092306
2018,3,reg,BAL,DEN,27,14,41,2018092301
2018,3,reg,CAR,CIN,31,21,52,2018092302
2018,3,reg,HOU,NYG,22,27,49,2018092303
2018,3,reg,JAX,TEN,6,9,15,2018092304
2018,3,reg,KC,SF,38,27,65,2018092305
2018,3,reg,LA,LAC,35,23,58,2018092310
2018,3,reg,SEA,DAL,24,13,37,2018092312
2018,3,reg,ARI,CHI,14,16,30,2018092311
2018,3,reg,DET,NE,26,10,36,2018092313
2018,3,reg,TB,PIT,27,30,57,2018092400
2018,4,reg,LA,MIN,38,31,69,2018092700
2018,4,reg,JAX,NYJ,31,12,43,2018093005
2018,4,reg,NE,MIA,38,7,45,2018093006
2018,4,reg,TEN,PHI,26,23,49,2018093007
2018,4,reg,IND,HOU,34,37,71,2018093004
2018,4,reg,GB,BUF,22,0,22,2018093003
2018,4,reg,DAL,DET,26,24,50,2018093002
2018,4,reg,CHI,TB,48,10,58,2018093001
2018,4,reg,ATL,CIN,36,37,73,2018093000
2018,4,reg,ARI,SEA,17,20,37,2018093008
2018,4,reg,OAK,CLE,45,42,87,2018093009
2018,4,reg,NYG,NO,18,33,51,2018093011
2018,4,reg,LAC,SF,29,27,56,2018093010
2018,4,reg,PIT,BAL,14,26,40,2018093012
2018,4,reg,DEN,KC,23,27,50,2018100100
2018,5,reg,NE,IND,38,24,62,2018100400
2018,5,reg,BUF,TEN,13,12,25,2018100700
2018,5,reg,PIT,ATL,41,17,58,2018100707
2018,5,reg,NYJ,DEN,34,16,50,2018100706
2018,5,reg,KC,JAX,30,14,44,2018100705
2018,5,reg,DET,GB,31,23,54,2018100704
2018,5,reg,CLE,BAL,12,9,21,2018100703
2018,5,reg,CAR,NYG,33,31,64,2018100701
2018,5,reg,CIN,MIA,27,17,44,2018100702
2018,5,reg,LAC,OAK,26,10,36,2018100708
2018,5,reg,SF,ARI,18,28,46,2018100710
2018,5,reg,PHI,MIN,21,23,44,2018100709
2018,5,reg,SEA,LA,31,33,64,2018100711
2018,5,reg,HOU,DAL,19,16,35,2018100712
2018,5,reg,NO,WAS,43,19,62,2018100800
2018,6,reg,NYG,PHI,13,34,47,2018101100
2018,6,reg,ATL,TB,34,29,63,2018101400
2018,6,reg,WAS,CAR,23,17,40,2018101408
2018,6,reg,OAK,SEA,3,27,30,2018101407
2018,6,reg,NYJ,IND,42,34,76,2018101406
2018,6,reg,MIN,ARI,27,17,44,2018101405
2018,6,reg,CIN,PIT,21,28,49,2018101401
2018,6,reg,CLE,LAC,14,38,52,2018101402
2018,6,reg,HOU,BUF,20,13,33,2018101403
2018,6,reg,MIA,CHI,31,28,59,2018101404
2018,6,reg,DEN,LA,20,23,43,2018101409
2018,6,reg,TEN,BAL,0,21,21,2018101411
2018,6,reg,DAL,JAX,40,7,47,2018101410
2018,6,reg,NE,KC,43,40,83,2018101412
2018,6,reg,GB,SF,33,30,63,2018101500
2018,7,reg,ARI,DEN,10,45,55,2018101800
2018,7,reg,LAC,TEN,20,19,39,2018102100
2018,7,reg,JAX,HOU,7,20,27,2018102104
2018,7,reg,PHI,CAR,17,21,38,2018102108
2018,7,reg,NYJ,MIN,17,37,54,2018102107
2018,7,reg,CHI,NE,31,38,69,2018102102
2018,7,reg,IND,BUF,37,5,42,2018102103
2018,7,reg,TB,CLE,26,23,49,2018102109
2018,7,reg,MIA,DET,21,32,53,2018102106
2018,7,reg,BAL,NO,23,24,47,2018102101
2018,7,reg,WAS,DAL,20,17,37,2018102110
2018,7,reg,SF,LA,10,39,49,2018102111
2018,7,reg,KC,CIN,45,10,55,2018102105
2018,7,reg,ATL,NYG,23,20,43,2018102200
2018,8,reg,HOU,MIA,42,23,65,2018102500
2018,8,reg,JAX,PHI,18,24,42,2018102800
2018,8,reg,KC,DEN,30,23,53,2018102805
2018,8,reg,PIT,CLE,33,18,51,2018102807
2018,8,reg,NYG,WAS,13,20,33,2018102806
2018,8,reg,DET,SEA,14,28,42,2018102804
2018,8,reg,CIN,TB,37,34,71,2018102803
2018,8,reg,CHI,NYJ,24,10,34,2018102802
2018,8,reg,CAR,BAL,36,21,57,2018102801
2018,8,reg,OAK,IND,28,42,70,2018102808
2018,8,reg,ARI,SF,18,15,33,2018102809
2018,8,reg,LA,GB,29,27,56,2018102810
2018,8,reg,MIN,NO,20,30,50,2018102811
2018,8,reg,BUF,NE,6,25,31,2018102900
2018,9,reg,SF,OAK,34,3,37,2018110100
2018,9,reg,BUF,CHI,9,41,50,2018110401
2018,9,reg,CAR,TB,42,28,70,2018110402
2018,9,reg,CLE,KC,21,37,58,2018110403
2018,9,reg,MIA,NYJ,13,6,19,2018110404
2018,9,reg,BAL,PIT,16,23,39,2018110400
2018,9,reg,MIN,DET,24,9,33,2018110405
2018,9,reg,WAS,ATL,14,38,52,2018110406
2018,9,reg,DEN,HOU,17,19,36,2018110407
2018,9,reg,SEA,LAC,17,25,42,2018110408
2018,9,reg,NO,LA,45,35,80,2018110409
2018,9,reg,NE,GB,31,17,48,2018110410
2018,9,reg,DAL,TEN,14,28,42,2018110500
2018,10,reg,PIT,CAR,52,21,73,2018110800
2018,10,reg,CIN,NO,14,51,65,2018111101
2018,10,reg,CLE,ATL,28,16,44,2018111102
2018,10,reg,CHI,DET,34,22,56,2018111100
2018,10,reg,KC,ARI,26,14,40,2018111105
2018,10,reg,TEN,NE,34,10,44,2018111108
2018,10,reg,TB,WAS,3,16,19,2018111107
2018,10,reg,NYJ,BUF,10,41,51,2018111106
2018,10,reg,IND,JAX,29,26,55,2018111104
2018,10,reg,OAK,LAC,6,20,26,2018111109
2018,10,reg,LA,SEA,36,31,67,2018111110
2018,10,reg,GB,MIA,31,12,43,2018111103
2018,10,reg,PHI,DAL,20,27,47,2018111111
2018,10,reg,SF,NYG,23,27,50,2018111200
2018,11,reg,SEA,GB,27,24,51,2018111500
2018,11,reg,BAL,CIN,24,21,45,2018111801
2018,11,reg,ATL,DAL,19,22,41,2018111800
2018,11,reg,NYG,TB,38,35,73,2018111805
2018,11,reg,JAX,PIT,16,20,36,2018111810
2018,11,reg,WAS,HOU,21,23,44,2018111806
2018,11,reg,IND,TEN,38,10,48,2018111804
2018,11,reg,DET,CAR,20,19,39,2018111803
2018,11,reg,LAC,DEN,22,23,45,2018111808
2018,11,reg,ARI,OAK,21,23,44,2018111807
2018,11,reg,NO,PHI,48,7,55,2018111809
2018,11,reg,CHI,MIN,25,20,45,2018111802
2018,11,reg,LA,KC,54,51,105,2018111900
2018,12,reg,DET,CHI,16,23,39,2018112200
2018,12,reg,DAL,WAS,31,23,54,2018112201
2018,12,reg,NO,ATL,31,17,48,2018112202
2018,12,reg,CIN,CLE,20,35,55,2018112503
2018,12,reg,TB,SF,27,9,36,2018112507
2018,12,reg,BUF,JAX,24,21,45,2018112501
2018,12,reg,BAL,OAK,34,17,51,2018112500
2018,12,reg,CAR,SEA,27,30,57,2018112502
2018,12,reg,NYJ,NE,13,27,40,2018112505
2018,12,reg,PHI,NYG,25,22,47,2018112506
2018,12,reg,LAC,ARI,45,10,55,2018112508
2018,12,reg,IND,MIA,27,24,51,2018112504
2018,12,reg,DEN,PIT,24,17,41,2018112509
2018,12,reg,MIN,GB,24,17,41,2018112510
2018,12,reg,HOU,TEN,34,17,51,2018112600
2018,13,reg,DAL,NO,13,10,23,2018112900
2018,13,reg,ATL,BAL,16,26,42,2018120200
2018,13,reg,TB,CAR,24,17,41,2018120209
2018,13,reg,NYG,CHI,30,27,57,2018120207
2018,13,reg,MIA,BUF,21,17,38,2018120206
2018,13,reg,JAX,IND,6,0,6,2018120205
2018,13,reg,HOU,CLE,29,13,42,2018120204
2018,13,reg,CIN,DEN,10,24,34,2018120201
2018,13,reg,DET,LA,16,30,46,2018120202
2018,13,reg,GB,ARI,17,20,37,2018120203
2018,13,reg,OAK,KC,33,40,73,2018120210
2018,13,reg,TEN,NYJ,26,22,48,2018120211
2018,13,reg,SEA,SF,43,16,59,2018120213
2018,13,reg,NE,MIN,24,10,34,2018120212
2018,13,reg,PIT,LAC,30,33,63,2018120208
2018,13,reg,PHI,WAS,28,13,41,2018120300
2018,14,reg,TEN,JAX,30,9,39,2018120600
2018,14,reg,BUF,NYJ,23,27,50,2018120900
2018,14,reg,WAS,NYG,16,40,56,2018120908
2018,14,reg,TB,NO,14,28,42,2018120907
2018,14,reg,MIA,NE,34,33,67,2018120906
2018,14,reg,KC,BAL,27,24,51,2018120905
2018,14,reg,HOU,IND,21,24,45,2018120904
2018,14,reg,GB,ATL,34,20,54,2018120903
2018,14,reg,CLE,CAR,26,20,46,2018120902
2018,14,reg,SF,DEN,20,14,34,2018120910
2018,14,reg,LAC,CIN,26,21,47,2018120909
2018,14,reg,ARI,DET,3,17,20,2018120911
2018,14,reg,OAK,PIT,24,21,45,2018120913
2018,14,reg,DAL,PHI,29,23,52,2018120912
2018,14,reg,CHI,LA,15,6,21,2018120901
2018,14,reg,SEA,MIN,21,7,28,2018121000
2018,15,reg,KC,LAC,28,29,57,2018121300
2018,15,reg,NYJ,HOU,22,29,51,2018121500
2018,15,reg,DEN,CLE,16,17,33,2018121501
2018,15,reg,CHI,GB,24,17,41,2018121603
2018,15,reg,BUF,DET,14,13,27,2018121602
2018,15,reg,BAL,TB,20,12,32,2018121601
2018,15,reg,ATL,ARI,40,14,54,2018121600
2018,15,reg,CIN,OAK,30,16,46,2018121604
2018,15,reg,NYG,TEN,0,17,17,2018121608
2018,15,reg,MIN,MIA,41,17,58,2018121607
2018,15,reg,JAX,WAS,13,16,29,2018121606
2018,15,reg,IND,DAL,23,0,23,2018121605
2018,15,reg,SF,SEA,26,23,49,2018121609
2018,15,reg,PIT,NE,17,10,27,2018121610
2018,15,reg,LA,PHI,23,30,53,2018121611
2018,15,reg,CAR,NO,9,12,21,2018121700
2018,16,reg,TEN,WAS,25,16,41,2018122200
2018,16,reg,LAC,BAL,10,22,32,2018122201
2018,16,reg,CLE,CIN,26,18,44,2018122305
2018,16,reg,DAL,TB,27,20,47,2018122306
2018,16,reg,DET,MIN,9,27,36,2018122307
2018,16,reg,NE,BUF,24,12,36,2018122308
2018,16,reg,NYJ,GB,38,44,82,2018122309
2018,16,reg,PHI,HOU,32,30,62,2018122310
2018,16,reg,CAR,ATL,10,24,34,2018122304
2018,16,reg,IND,NYG,28,27,55,2018122300
2018,16,reg,MIA,JAX,7,17,24,2018122302
2018,16,reg,ARI,LA,9,31,40,2018122311
2018,16,reg,SF,CHI,9,14,23,2018122312
2018,16,reg,NO,PIT,31,28,59,2018122313
2018,16,reg,SEA,KC,38,31,69,2018122314
2018,16,reg,OAK,DEN,27,14,41,2018122400
2018,17,reg,BUF,MIA,42,17,59,2018123001
2018,17,reg,TB,ATL,32,34,66,2018123010
2018,17,reg,NYG,DAL,35,36,71,2018123008
2018,17,reg,NO,CAR,14,33,47,2018123007
2018,17,reg,NE,NYJ,38,3,41,2018123006
2018,17,reg,HOU,JAX,20,3,23,2018123003
2018,17,reg,GB,DET,0,31,31,2018123002
2018,17,reg,WAS,PHI,0,24,24,2018123012
2018,17,reg,DEN,LAC,9,23,32,2018123013
2018,17,reg,KC,OAK,35,3,38,2018123004
2018,17,reg,MIN,CHI,10,24,34,2018123005
2018,17,reg,BAL,CLE,26,24,50,2018123000
2018,17,reg,LA,SF,48,32,80,2018123014
2018,17,reg,PIT,CIN,16,13,29,2018123009
2018,17,reg,SEA,ARI,27,24,51,2018123015
2018,17,reg,TEN,IND,17,33,50,2018123011
2018,18,post,HOU,IND,7,21,28,2019010500
2018,18,post,DAL,SEA,24,22,46,2019010501
2018,18,post,BAL,LAC,17,23,40,2019010600
2018,18,post,CHI,PHI,15,16,31,2019010601
2018,18,post,KC,IND,31,13,44,2019011200
2018,18,post,LA,DAL,30,22,52,2019011201
2018,18,post,NE,LAC,41,28,69,2019011300
2018,18,post,NO,PHI,20,14,34,2019011301
2018,18,post,NO,LA,23,26,49,2019012000
2018,18,post,KC,NE,31,37,68,2019012001
2018,18,post,NPR,APR,7,26,33,2019012700
2018,18,post,LA,NE,3,13,16,2019020300
2019,1,reg,CHI,GB,3,10,13,2019090500
2019,1,reg,CAR,LA,27,30,57,2019090800
2019,1,reg,PHI,WAS,32,27,59,2019090806
2019,1,reg,NYJ,BUF,16,17,33,2019090805
2019,1,reg,MIN,ATL,28,12,40,2019090804
2019,1,reg,MIA,BAL,10,59,69,2019090803
2019,1,reg,JAX,KC,26,40,66,2019090802
2019,1,reg,CLE,TEN,13,43,56,2019090801
2019,1,reg,LAC,IND,30,24,54,2019090807
2019,1,reg,SEA,CIN,21,20,41,2019090808
2019,1,reg,TB,SF,17,31,48,2019090811
2019,1,reg,DAL,NYG,35,17,52,2019090810
2019,1,reg,ARI,DET,27,27,54,2019090809
2019,1,reg,NE,PIT,33,3,36,2019090812
2019,1,reg,NO,HOU,30,28,58,2019090900
2019,1,reg,OAK,DEN,24,16,40,2019090901
2019,2,reg,CAR,TB,14,20,34,2019091200
2019,2,reg,BAL,ARI,23,17,40,2019091500
2019,2,reg,WAS,DAL,21,31,52,2019091509
2019,2,reg,TEN,IND,17,19,36,2019091508
2019,2,reg,PIT,SEA,26,28,54,2019091507
2019,2,reg,NYG,BUF,14,28,42,2019091506
2019,2,reg,CIN,SF,17,41,58,2019091501
2019,2,reg,DET,LAC,13,10,23,2019091502
2019,2,reg,GB,MIN,21,16,37,2019091503
2019,2,reg,HOU,JAX,13,12,25,2019091504
2019,2,reg,MIA,NE,0,43,43,2019091505
2019,2,reg,OAK,KC,10,28,38,2019091510
2019,2,reg,LA,NO,27,9,36,2019091512
2019,2,reg,DEN,CHI,14,16,30,2019091511
2019,2,reg,ATL,PHI,24,20,44,2019091513
2019,2,reg,NYJ,CLE,3,23,26,2019091600
2019,3,reg,JAX,TEN,20,7,27,2019091900
2019,3,reg,BUF,CIN,21,17,38,2019092200
2019,3,reg,PHI,DET,24,27,51,2019092207
2019,3,reg,NE,NYJ,30,14,44,2019092206
2019,3,reg,MIN,OAK,34,14,48,2019092205
2019,3,reg,KC,BAL,33,28,61,2019092204
2019,3,reg,IND,ATL,27,24,51,2019092203
2019,3,reg,GB,DEN,27,16,43,2019092202
2019,3,reg,DAL,MIA,31,6,37,2019092201
2019,3,reg,TB,NYG,31,32,63,2019092209
2019,3,reg,ARI,CAR,20,38,58,2019092208
2019,3,reg,SF,PIT,24,20,44,2019092212
2019,3,reg,SEA,NO,27,33,60,2019092211
2019,3,reg,LAC,HOU,20,27,47,2019092210
2019,3,reg,CLE,LA,13,20,33,2019092213
2019,3,reg,WAS,CHI,15,31,46,2019092300
2019,4,reg,GB,PHI,27,34,61,2019092600
2019,4,reg,ATL,TEN,10,24,34,2019092900
2019,4,reg,NYG,WAS,24,3,27,2019092907
2019,4,reg,MIA,LAC,10,30,40,2019092906
2019,4,reg,IND,OAK,24,31,55,2019092905
2019,4,reg,HOU,CAR,10,16,26,2019092904
2019,4,reg,DET,KC,30,34,64,2019092903
2019,4,reg,BAL,CLE,25,40,65,2019092901
2019,4,reg,BUF,NE,10,16,26,2019092902
2019,4,reg,LA,TB,40,55,95,2019092909
2019,4,reg,ARI,SEA,10,27,37,2019092908
2019,4,reg,CHI,MIN,16,6,22,2019092910
2019,4,reg,DEN,JAX,24,26,50,2019092911
2019,4,reg,NO,DAL,12,10,22,2019092912
2019,4,reg,PIT,CIN,27,3,30,2019093000
2019,5,reg,SEA,LA,30,29,59,2019100300
2019,5,reg,CAR,JAX,34,27,61,2019100600
2019,5,reg,WAS,NE,7,33,40,2019100609
2019,5,reg,TEN,BUF,7,14,21,2019100608
2019,5,reg,PIT,BAL,23,26,49,2019100607
2019,5,reg,CIN,ARI,23,26,49,2019100601
2019,5,reg,HOU,ATL,53,32,85,2019100602
2019,5,reg,NO,TB,31,24,55,2019100603
2019,5,reg,NYG,MIN,10,28,38,2019100604
2019,5,reg,OAK,CHI,24,21,45,2019100605
2019,5,reg,PHI,NYJ,31,6,37,2019100606
2019,5,reg,LAC,DEN,13,20,33,2019100610
2019,5,reg,DAL,GB,24,34,58,2019100611
2019,5,reg,KC,IND,13,19,32,2019100612
2019,5,reg,SF,CLE,31,3,34,2019100700
2019,6,reg,NE,NYG,35,14,49,2019101000
2019,6,reg,TB,CAR,26,37,63,2019101300
2019,6,reg,MIA,WAS,16,17,33,2019101305
2019,6,reg,MIN,PHI,38,20,58,2019101306
2019,6,reg,KC,HOU,24,31,55,2019101304
2019,6,reg,JAX,NO,6,13,19,2019101303
2019,6,reg,CLE,SEA,28,32,60,2019101302
2019,6,reg,BAL,CIN,23,17,40,2019101301
2019,6,reg,LA,SF,7,20,27,2019101308
2019,6,reg,ARI,ATL,34,33,67,2019101307
2019,6,reg,NYJ,DAL,24,22,46,2019101310
2019,6,reg,DEN,TEN,16,0,16,2019101309
2019,6,reg,LAC,PIT,17,24,41,2019101311
2019,6,reg,GB,DET,23,22,45,2019101400
2019,7,reg,DEN,KC,6,30,36,2019101700
2019,7,reg,BUF,MIA,31,21,52,2019102001
2019,7,reg,CIN,JAX,17,27,44,2019102002
2019,7,reg,DET,MIN,30,42,72,2019102003
2019,7,reg,GB,OAK,42,24,66,2019102004
2019,7,reg,ATL,LA,10,37,47,2019102000
2019,7,reg,IND,HOU,30,23,53,2019102005
2019,7,reg,WAS,SF,0,9,9,2019102007
2019,7,reg,NYG,ARI,21,27,48,2019102006
2019,7,reg,TEN,LAC,23,20,43,2019102008
2019,7,reg,CHI,NO,25,36,61,2019102009
2019,7,reg,SEA,BAL,16,30,46,2019102010
2019,7,reg,DAL,PHI,37,10,47,2019102011
2019,7,reg,NYJ,NE,0,33,33,2019102100
2019,8,reg,MIN,WAS,19,9,28,2019102400
2019,8,reg,ATL,SEA,20,27,47,2019102700
2019,8,reg,IND,DEN,15,13,28,2019102710
2019,8,reg,TEN,TB,27,23,50,2019102708
2019,8,reg,NO,ARI,31,9,40,2019102707
2019,8,reg,LA,CIN,24,10,34,2019102706
2019,8,reg,BUF,PHI,13,31,44,2019102701
2019,8,reg,CHI,LAC,16,17,33,2019102702
2019,8,reg,DET,NYG,31,26,57,2019102703
2019,8,reg,JAX,NYJ,29,15,44,2019102705
2019,8,reg,SF,CAR,51,13,64,2019102709
2019,8,reg,HOU,OAK,27,24,51,2019102704
2019,8,reg,NE,CLE,27,13,40,2019102711
2019,8,reg,KC,GB,24,31,55,2019102712
2019,8,reg,PIT,MIA,27,14,41,2019102800
2019,9,reg,ARI,SF,25,28,53,2019103100
2019,9,reg,JAX,HOU,3,26,29,2019110300
2019,9,reg,PHI,CHI,22,14,36,2019110305
2019,9,reg,PIT,IND,26,24,50,2019110306
2019,9,reg,MIA,NYJ,26,18,44,2019110304
2019,9,reg,KC,MIN,26,23,49,2019110303
2019,9,reg,CAR,TEN,30,20,50,2019110302
2019,9,reg,BUF,WAS,24,9,33,2019110301
2019,9,reg,SEA,TB,40,34,74,2019110308
2019,9,reg,OAK,DET,31,24,55,2019110307
2019,9,reg,LAC,GB,26,11,37,2019110310
2019,9,reg,DEN,CLE,24,19,43,2019110309
2019,9,reg,BAL,NE,37,20,57,2019110311
2019,9,reg,NYG,DAL,18,37,55,2019110400
2019,10,reg,OAK,LAC,26,24,50,2019110700
2019,10,reg,CIN,BAL,13,49,62,2019111001
2019,10,reg,CLE,BUF,19,16,35,2019111002
2019,10,reg,CHI,DET,20,13,33,2019111000
2019,10,reg,NYJ,NYG,34,27,61,2019111005
2019,10,reg,TEN,KC,35,32,67,2019111007
2019,10,reg,TB,ARI,30,27,57,2019111006
2019,10,reg,NO,ATL,9,26,35,2019111004
2019,10,reg,IND,MIA,12,16,28,2019111008
2019,10,reg,PIT,LA,17,12,29,2019111009
2019,10,reg,GB,CAR,24,16,40,2019111003
2019,10,reg,DAL,MIN,24,28,52,2019111010
2019,10,reg,SF,SEA,24,27,51,2019111100
2019,11,reg,CLE,PIT,21,7,28,2019111400
2019,11,reg,CAR,ATL,3,29,32,2019111701
2019,11,reg,DET,DAL,27,35,62,2019111702
2019,11,reg,IND,JAX,33,13,46,2019111703
2019,11,reg,MIA,BUF,20,37,57,2019111704
2019,11,reg,BAL,HOU,41,7,48,2019111700
2019,11,reg,MIN,DEN,27,23,50,2019111705
2019,11,reg,WAS,NYJ,17,34,51,2019111707
2019,11,reg,TB,NO,17,34,51,2019111706
2019,11,reg,SF,ARI,36,26,62,2019111708
2019,11,reg,OAK,CIN,17,10,27,2019111709
2019,11,reg,PHI,NE,10,17,27,2019111710
2019,11,reg,LA,CHI,17,7,24,2019111711
2019,11,reg,LAC,KC,17,24,41,2019111800
2019,12,reg,HOU,IND,20,17,37,2019112100
2019,12,reg,BUF,DEN,20,3,23,2019112401
2019,12,reg,CHI,NYG,19,14,33,2019112402
2019,12,reg,CIN,PIT,10,16,26,2019112403
2019,12,reg,CLE,MIA,41,24,65,2019112404
2019,12,reg,ATL,TB,22,35,57,2019112400
2019,12,reg,NO,CAR,34,31,65,2019112405
2019,12,reg,PHI,SEA,9,17,26,2019112411
2019,12,reg,WAS,DET,19,16,35,2019112407
2019,12,reg,NYJ,OAK,34,3,37,2019112406
2019,12,reg,TEN,JAX,42,20,62,2019112408
2019,12,reg,NE,DAL,13,9,22,2019112409
2019,12,reg,SF,GB,37,8,45,2019112410
